shipment_id,supplier_id,warehouse_id,shipment_status,shipment_date,delivery_date,delay_days,shipping_cost
SHIP4309,S202,W105,in_transit,2025-08-29,2025-09-02,5,19154.63
SHIP4310,S216,W108,delivered,2026-01-07,2026-01-17,4,19850.49
SHIP4311,S212,W108,delivered,2026-02-11,2026-02-21,5,14064.35
SHIP4312,S207,W103,delayed,2025-04-23,2025-05-03,4,7782.19
SHIP4313,S210,W105,in_transit,2026-03-22,2026-03-23,4,7219.42
SHIP4314,S205,W100,delayed,2025-08-11,2025-08-14,1,10882.36
SHIP4315,S216,W100,delivered,2025-09-13,,3,12148.18
SHIP4316,S214,W101,delayed,2026-01-15,2026-01-21,3,5063.06
SHIP4317,S202,W100,delayed,2026-01-11,,1,1962.81
SHIP4318,S204,W101,delayed,2026-03-17,2026-03-21,3,2534.09
SHIP4319,S214,W100,delivered,2026-02-05,2026-02-14,2,1463.15
SHIP4320,S202,W104,in_transit,2026-01-09,2026-01-18,3,2521.14
SHIP4321,S200,W106,delivered,2025-10-28,2025-11-03,1,5162.69
SHIP4322,S212,W106,delayed,2026-01-05,2026-01-15,2,19558.91
SHIP4323,S218,W104,delivered,2025-11-27,2025-11-28,1,6229.91
SHIP4324,S214,W108,delivered,2026-01-22,2026-01-23,2,1871.27
SHIP4325,S211,W102,delayed,2025-12-14,,5,4066.49
SHIP4326,S200,W108,in_transit,2025-11-10,2025-11-11,4,17329.23
SHIP4327,S214,W106,delayed,2025-07-19,2025-07-20,1,12798.64
SHIP4328,S219,W108,delayed,2025-11-28,,2,5577.51
SHIP4329,S214,W100,delayed,2025-05-09,2025-05-10,3,1564.52
SHIP4330,S217,W107,delivered,2025-11-26,2025-12-03,4,19323.37
SHIP4331,S211,W107,delivered,2026-04-14,2026-04-15,4,19654.16
SHIP4332,S204,W104,in_transit,2026-04-12,2026-04-15,0,4827.87
SHIP4333,S201,W109,delivered,2025-09-03,2025-09-04,5,11657.93
SHIP4334,S209,W105,delivered,2025-08-19,2025-08-28,0,19506.26
SHIP4335,S204,W109,in_transit,2026-01-23,2026-01-30,5,2863.49
SHIP4336,S214,W104,in_transit,2025-08-15,,3,1985.76
SHIP4337,S212,W108,delivered,2026-01-12,,4,8971.36
SHIP4338,S200,W109,delayed,2025-05-28,,5,17249.86
SHIP4339,S202,W100,in_transit,2025-06-11,2025-06-17,1,7937.34
SHIP4340,S209,W101,delayed,2026-02-17,2026-02-21,4,3480.98
SHIP4341,S203,W100,delivered,2025-07-12,2025-07-16,4,12115.18
SHIP4342,S202,W108,delivered,2025-07-04,2025-07-07,0,13076.08
SHIP4343,S219,W102,delivered,2026-01-27,2026-02-04,3,8123.35
SHIP4344,S210,W105,delayed,2026-02-25,2026-02-26,1,13917.83
SHIP4345,S203,W102,in_transit,2025-04-30,2025-05-07,3,7873.47
SHIP4346,S209,W101,delayed,2026-02-07,2026-02-09,0,7119.62
SHIP4347,S200,W103,delivered,2025-06-01,,5,2714.34
SHIP4348,S219,W100,delayed,2025-09-08,2025-09-14,4,12949.88
SHIP4349,S203,W104,delivered,2025-06-11,,1,14911.51
SHIP4350,S209,W102,in_transit,2025-05-11,2025-05-14,0,18536.92
SHIP4351,S202,W106,delivered,2025-12-17,2025-12-23,2,8550.53
SHIP4352,S215,W100,delivered,2025-10-31,2025-11-05,3,19066.57
SHIP4353,S218,W107,delivered,2025-10-21,2025-10-30,0,16688.44
SHIP4354,S213,W105,delivered,2026-04-15,,4,9594.73
SHIP4355,S205,W106,delivered,2026-02-12,2026-02-22,5,4476.3
SHIP4356,S217,W106,delayed,2025-05-07,2025-05-11,5,6428.1
SHIP4357,S210,W104,delayed,2026-01-16,2026-01-18,2,17312.65
SHIP4358,S203,W109,delayed,2026-03-22,2026-03-24,5,5899.3
SHIP4359,S203,W101,delayed,2025-08-25,2025-09-04,5,15339.8
SHIP4360,S209,W106,delivered,2026-04-07,2026-04-09,0,10052.15
SHIP4361,S212,W108,delayed,2026-01-03,,2,16733.68
SHIP4362,S203,W102,delayed,2025-07-10,2025-07-16,1,12828.02
SHIP4363,S201,W105,delivered,2025-09-16,2025-09-21,0,15532.92
SHIP4364,S216,W102,delivered,2025-12-06,2025-12-09,4,14440.1
SHIP4365,S218,W105,delayed,2025-04-28,2025-05-07,4,10961.79
SHIP4366,S217,W104,delivered,2025-07-08,,2,15258.27
SHIP4367,S208,W102,in_transit,2025-08-23,2025-08-27,5,7893.84
SHIP4368,S212,W104,delayed,2025-05-08,2025-05-16,3,17030.01
SHIP4369,S206,W100,delivered,2025-12-09,2025-12-16,2,16733.54
SHIP4370,S206,W109,delivered,2025-11-11,2025-11-13,1,13191.56
SHIP4371,S215,W101,delayed,2025-05-25,,5,2553.38
SHIP4372,S210,W108,in_transit,2025-05-05,2025-05-15,3,6490.78
SHIP4373,S207,W108,delayed,2025-09-06,2025-09-10,1,4274.86
SHIP4374,S208,W103,in_transit,2025-08-18,2025-08-25,3,5162.19
SHIP4375,S213,W106,delivered,2025-09-23,2025-09-29,1,3605.86
SHIP4376,S217,W108,in_transit,2025-10-11,2025-10-14,1,3828.18
SHIP4377,S216,W106,delivered,2025-11-18,2025-11-19,5,14925.45
SHIP4378,S208,W109,delivered,2025-09-05,,5,11740.76
SHIP4379,S216,W104,in_transit,2025-06-15,2025-06-24,0,19230.4
SHIP4380,S212,W102,delayed,2025-08-07,2025-08-13,3,3828.62
SHIP4381,S205,W102,in_transit,2025-12-29,2025-12-31,5,2033.57
SHIP4382,S201,W100,delayed,2025-11-20,2025-11-27,5,7921.12
SHIP4383,S212,W100,in_transit,2025-11-23,2025-11-28,1,16139.48
SHIP4384,S217,W107,in_transit,2025-05-11,2025-05-19,2,15515.57
SHIP4385,S205,W104,in_transit,2025-06-13,2025-06-23,1,1136.78
SHIP4386,S214,W104,delivered,2025-11-22,2025-11-29,4,12968.1
SHIP4387,S206,W107,delivered,2026-04-10,2026-04-17,3,8012.86
SHIP4388,S208,W106,in_transit,2025-04-21,2025-05-01,3,6435.75
SHIP4389,S201,W109,delayed,2025-06-24,2025-06-30,1,3769.88
SHIP4390,S212,W106,in_transit,2026-03-24,,3,14370.46
SHIP4391,S200,W105,delayed,2025-08-01,,0,6028.77
SHIP4392,S209,W104,delivered,2026-04-08,2026-04-12,5,19974.12
SHIP4393,S200,W108,in_transit,2025-04-18,2025-04-19,4,7235.85
SHIP4394,S216,W108,delayed,2025-06-05,2025-06-08,2,10592.18
SHIP4395,S218,W102,delayed,2026-02-06,2026-02-15,4,2971.17
SHIP4396,S209,W103,delayed,2025-08-12,2025-08-16,0,1358.37
SHIP4397,S209,W101,in_transit,2026-03-17,2026-03-20,1,7764.24
SHIP4398,S215,W101,in_transit,2025-04-16,2025-04-26,3,10550.91
SHIP4399,S204,W106,in_transit,2025-07-10,2025-07-13,0,12879.52
SHIP4400,S219,W104,delivered,2025-11-16,2025-11-26,2,15015.58
SHIP4401,S207,W101,delayed,2025-08-28,2025-09-04,4,18069.49
SHIP4402,S200,W103,delivered,2026-03-22,2026-03-26,2,15623.18
SHIP4403,S208,W106,in_transit,2025-11-16,2025-11-25,1,9988.21
SHIP4404,S204,W105,delayed,2025-05-10,,5,2661.15
SHIP4405,S204,W109,in_transit,2026-01-08,2026-01-09,2,3248.92
SHIP4406,S217,W101,in_transit,2026-03-23,,3,19413.2
SHIP4407,S202,W104,delayed,2026-04-03,2026-04-05,2,4806.82
SHIP4408,S219,W102,in_transit,2025-05-05,2025-05-11,4,6383.0
SHIP4409,S202,W100,delivered,2025-07-09,2025-07-12,0,10370.88
SHIP4410,S212,W101,delivered,2025-11-22,2025-11-28,5,3893.89
SHIP4411,S219,W107,delivered,2026-01-17,2026-01-25,1,7287.22
SHIP4412,S214,W107,in_transit,2025-07-06,,1,5547.54
SHIP4413,S219,W108,in_transit,2025-06-22,2025-06-30,5,7289.3
SHIP4414,S213,W106,delayed,2025-11-21,2025-11-26,2,7315.79
SHIP4415,S218,W105,in_transit,2025-06-03,2025-06-13,5,2356.65
SHIP4416,S215,W102,delivered,2026-04-09,2026-04-11,5,16170.55
SHIP4417,S212,W106,delayed,2025-12-05,2025-12-08,3,8447.15
SHIP4418,S207,W107,in_transit,2025-08-28,2025-08-29,0,7124.75
SHIP4419,S210,W107,delivered,2026-03-02,2026-03-10,1,8821.52
SHIP4420,S203,W108,delayed,2026-01-06,2026-01-12,1,3968.23
SHIP4421,S219,W103,delivered,2025-11-11,2025-11-21,5,8566.98
SHIP4422,S216,W101,in_transit,2025-05-17,2025-05-23,5,16664.3
SHIP4423,S204,W108,delivered,2025-09-29,2025-10-06,4,6022.66
SHIP4424,S212,W109,delayed,2025-08-15,2025-08-21,5,8422.81
SHIP4425,S202,W106,in_transit,2025-08-12,,2,8847.53
SHIP4426,S205,W101,delivered,2026-01-16,2026-01-25,4,15948.86
SHIP4427,S209,W102,delivered,2025-08-28,,5,8183.23
SHIP4428,S219,W104,delivered,2025-04-30,2025-05-07,1,19960.18
SHIP4429,S215,W108,delayed,2025-10-14,2025-10-15,5,5157.03
SHIP4430,S209,W106,delivered,2025-04-22,2025-04-30,1,18187.34
SHIP4431,S219,W107,delivered,2026-03-09,2026-03-16,0,11429.81
SHIP4432,S208,W101,in_transit,2025-06-24,2025-06-26,4,4076.77
SHIP4433,S206,W109,delivered,2026-03-02,2026-03-10,1,11601.59
SHIP4434,S209,W108,delivered,2026-04-01,2026-04-05,0,17984.68
SHIP4435,S217,W101,delayed,2025-08-04,,5,7139.23
SHIP4436,S211,W104,delivered,2025-06-24,,2,9815.71
SHIP4437,S219,W105,delivered,2025-07-15,2025-07-24,4,4781.13
SHIP4438,S209,W106,delivered,2026-02-01,2026-02-11,4,18431.98
SHIP4439,S219,W103,delayed,2026-02-19,2026-02-22,1,12825.53
SHIP4440,S201,W101,delayed,2025-04-23,,5,5823.17
SHIP4441,S214,W104,delivered,2025-12-31,2026-01-05,4,8153.73
SHIP4442,S209,W105,delayed,2025-10-26,2025-11-05,2,18628.81
SHIP4443,S200,W107,delivered,2025-04-17,2025-04-21,1,8474.2
SHIP4444,S212,W106,delivered,2026-01-30,2026-01-31,4,5238.32
SHIP4445,S215,W100,delayed,2025-12-23,2025-12-31,0,18656.11
SHIP4446,S216,W101,delayed,2025-09-02,,3,3166.78
SHIP4447,S219,W109,delivered,2025-07-30,2025-08-03,3,5606.36
SHIP4448,S200,W108,delayed,2025-07-24,2025-07-28,5,15977.42
SHIP4449,S202,W100,delivered,2026-04-06,2026-04-16,0,11504.24
SHIP4450,S214,W100,delivered,2025-04-28,2025-05-01,0,4255.26
SHIP4451,S202,W101,in_transit,2026-03-30,2026-04-02,4,3351.57
SHIP4452,S206,W109,delivered,2025-09-11,2025-09-13,0,10410.38
SHIP4453,S203,W103,delivered,2026-01-06,2026-01-07,2,15914.4
SHIP4454,S206,W100,delivered,2025-06-22,2025-06-28,4,14176.46
SHIP4455,S200,W103,delivered,2025-12-26,,1,6406.05
SHIP4456,S212,W103,in_transit,2025-09-30,2025-10-07,5,2789.92
SHIP4457,S200,W107,delivered,2025-07-17,,4,7967.04
SHIP4458,S216,W103,delivered,2025-10-11,2025-10-19,4,14634.01
SHIP4459,S219,W104,in_transit,2025-12-17,2025-12-23,3,4400.17
SHIP4460,S213,W101,in_transit,2025-12-23,2025-12-31,5,13015.49
SHIP4461,S206,W100,in_transit,2025-07-07,2025-07-12,0,7009.39
SHIP4462,S202,W103,delivered,2026-01-23,,3,4879.15
SHIP4463,S211,W106,delayed,2025-12-30,2026-01-01,3,6875.34
SHIP4464,S216,W108,in_transit,2025-04-30,2025-05-01,4,4425.63
SHIP4465,S214,W100,in_transit,2025-06-11,2025-06-15,5,15324.81
SHIP4466,S219,W107,in_transit,2026-01-30,2026-02-07,1,17139.03
SHIP4467,S216,W105,delivered,2026-03-14,2026-03-24,2,8532.18
SHIP4468,S208,W105,in_transit,2025-05-05,2025-05-09,5,3943.6
SHIP4469,S201,W105,delivered,2025-06-13,2025-06-19,5,19116.76
SHIP4470,S200,W106,delayed,2026-01-09,2026-01-18,3,11954.93
SHIP4471,S205,W106,delivered,2026-04-13,2026-04-14,0,18135.44
SHIP4472,S217,W103,in_transit,2025-05-31,2025-06-08,3,18708.78
SHIP4473,S210,W104,delayed,2025-08-12,2025-08-21,5,19168.51
SHIP4474,S202,W100,in_transit,2025-05-18,2025-05-24,3,5861.67
SHIP4475,S210,W108,delayed,2025-09-23,2025-10-02,1,4218.08
SHIP4476,S209,W103,delivered,2025-12-02,2025-12-05,5,1473.27
SHIP4477,S215,W108,delivered,2026-01-01,,1,15678.99
SHIP4478,S202,W103,delayed,2025-06-15,2025-06-21,4,1286.11
SHIP4479,S219,W102,delayed,2025-09-08,2025-09-09,5,9139.58
SHIP4480,S202,W103,delivered,2025-10-27,2025-11-06,1,3384.33
SHIP4481,S208,W100,in_transit,2026-01-18,,0,3872.94
SHIP4482,S211,W100,in_transit,2025-07-17,,2,19951.02
SHIP4483,S214,W101,in_transit,2026-02-19,2026-02-23,5,12087.33
SHIP4484,S205,W107,in_transit,2026-02-11,2026-02-19,4,16475.1
SHIP4485,S206,W109,delivered,2025-07-27,2025-07-30,1,19519.07
SHIP4486,S205,W103,delayed,2025-09-08,2025-09-11,4,4072.32
SHIP4487,S218,W100,delivered,2025-04-18,2025-04-25,5,14895.04
SHIP4488,S217,W106,in_transit,2025-09-28,,3,3612.39
SHIP4489,S218,W108,in_transit,2025-06-21,2025-06-22,3,11940.67
SHIP4490,S209,W109,delayed,2026-03-27,2026-04-01,5,12338.03
SHIP4491,S219,W106,delivered,2025-07-29,2025-08-03,5,10810.32
SHIP4492,S203,W100,delivered,2026-04-05,2026-04-07,4,8846.53
SHIP4493,S210,W105,delayed,2025-07-16,2025-07-19,1,5908.83
SHIP4494,S215,W104,delivered,2026-01-29,,5,13280.86
SHIP4495,S200,W100,delayed,2025-12-23,2026-01-02,1,18917.74
SHIP4496,S218,W108,delivered,2026-01-14,2026-01-24,0,18044.46
SHIP4497,S201,W109,delayed,2026-02-11,2026-02-17,5,1547.0
SHIP4498,S218,W108,in_transit,2025-07-15,2025-07-16,1,3605.17
SHIP4499,S205,W108,in_transit,2026-02-28,2026-03-06,4,3772.63
SHIP4500,S213,W102,delayed,2026-04-14,,0,18379.9
SHIP4501,S215,W101,in_transit,2025-10-11,,3,7199.12
SHIP4502,S218,W101,delivered,2025-08-17,2025-08-19,3,6870.55
SHIP4503,S201,W107,in_transit,2026-04-03,,4,13488.69
SHIP4504,S213,W107,delivered,2026-03-26,,0,9565.22
SHIP4505,S210,W108,delayed,2025-06-18,2025-06-26,3,2346.97
SHIP4506,S213,W109,delayed,2025-10-28,2025-10-31,1,10252.71
SHIP4507,S208,W107,in_transit,2026-01-02,,2,18827.1
SHIP4508,S215,W101,in_transit,2025-07-13,2025-07-19,4,8923.23
SHIP4509,S218,W101,delayed,2026-01-14,2026-01-15,4,14427.38
SHIP4510,S201,W109,in_transit,2026-01-05,2026-01-07,1,11555.26
SHIP4511,S203,W102,delivered,2025-06-08,2025-06-09,0,12221.4
SHIP4512,S219,W101,in_transit,2026-01-22,,4,9980.65
SHIP4513,S210,W104,in_transit,2026-03-30,,5,10245.25
SHIP4514,S214,W108,in_transit,2025-12-05,2025-12-11,5,12208.29
SHIP4515,S212,W109,delivered,2026-03-10,2026-03-14,1,14168.11
SHIP4516,S204,W106,delivered,2025-09-11,2025-09-15,0,19287.45
SHIP4517,S200,W103,in_transit,2025-12-27,2025-12-29,3,17800.25
SHIP4518,S208,W100,delayed,2026-03-05,2026-03-10,3,2545.95
SHIP4519,S209,W108,delayed,2025-04-22,2025-04-24,1,19241.72
SHIP4520,S200,W108,delayed,2025-12-08,2025-12-13,0,5704.6
SHIP4521,S218,W102,delayed,2025-11-07,,0,1664.69
SHIP4522,S204,W101,in_transit,2026-01-11,2026-01-13,3,12627.64
SHIP4523,S203,W108,in_transit,2025-08-06,,0,13586.63
SHIP4524,S214,W105,delayed,2026-04-09,2026-04-12,4,3398.0
SHIP4525,S218,W103,delayed,2025-05-18,2025-05-22,3,12925.61
SHIP4526,S213,W109,delayed,2025-07-19,2025-07-26,2,5920.22
SHIP4527,S217,W100,delivered,2026-01-27,2026-01-29,4,15271.52
SHIP4528,S210,W106,delivered,2025-12-09,2025-12-11,3,14776.67
SHIP4529,S214,W105,delivered,2025-09-08,2025-09-17,2,3037.94
SHIP4530,S217,W107,in_transit,2025-07-07,2025-07-08,2,5867.36
SHIP4531,S201,W102,in_transit,2025-06-07,2025-06-15,1,9271.71
SHIP4532,S209,W109,delivered,2025-11-11,2025-11-12,0,19083.94
SHIP4533,S209,W103,delayed,2025-12-28,2026-01-01,5,13151.99
SHIP4534,S207,W107,delayed,2025-08-11,2025-08-17,1,15917.84
SHIP4535,S201,W109,delayed,2025-05-17,2025-05-23,0,6802.62
SHIP4536,S217,W104,delayed,2025-08-24,2025-08-29,4,5083.3
SHIP4537,S214,W105,delayed,2025-09-10,,3,17734.94
SHIP4538,S210,W100,delayed,2025-09-19,,2,1202.82
SHIP4539,S214,W102,delayed,2026-03-31,2026-04-10,4,2729.03
SHIP4540,S211,W101,delayed,2025-09-28,2025-10-03,2,10381.61
SHIP4541,S215,W101,in_transit,2026-03-04,2026-03-08,1,5273.33
SHIP4542,S201,W107,delayed,2025-08-15,2025-08-23,3,4560.45
SHIP4543,S205,W106,delivered,2026-04-08,,1,17401.31
SHIP4544,S215,W104,delivered,2025-12-24,,4,4106.46
SHIP4545,S213,W108,delayed,2026-01-14,2026-01-17,3,10847.42
SHIP4546,S213,W100,delayed,2025-09-03,2025-09-06,3,2956.69
SHIP4547,S212,W102,delivered,2025-11-25,,2,12859.73
SHIP4548,S211,W101,in_transit,2025-05-12,2025-05-22,2,11350.76
SHIP4549,S219,W103,in_transit,2025-10-25,2025-11-03,1,14148.02
SHIP4550,S200,W107,delayed,2025-08-30,2025-09-04,1,11738.44
SHIP4551,S206,W109,in_transit,2025-08-17,2025-08-23,1,13101.41
SHIP4552,S205,W105,delayed,2025-05-18,2025-05-24,0,6155.06
SHIP4553,S201,W109,delivered,2025-10-10,2025-10-13,5,6499.7
SHIP4554,S207,W108,in_transit,2025-04-16,2025-04-17,4,7412.86
SHIP4555,S219,W102,delayed,2025-06-10,,0,5319.08
SHIP4556,S200,W103,in_transit,2025-11-21,2025-11-28,0,18650.01
SHIP4557,S212,W106,delayed,2026-03-29,2026-04-08,2,8105.61
SHIP4558,S218,W107,delayed,2025-08-06,2025-08-10,3,10930.1
SHIP4559,S202,W109,in_transit,2025-08-17,2025-08-23,3,12919.57
SHIP4560,S211,W104,in_transit,2025-04-20,2025-04-28,0,19276.2
SHIP4561,S213,W103,delivered,2025-05-29,2025-06-01,2,19524.21
SHIP4562,S211,W109,in_transit,2025-12-11,2025-12-17,1,14413.64
SHIP4563,S216,W104,delayed,2026-02-18,2026-02-21,4,13568.39
SHIP4564,S203,W103,delivered,2025-12-08,,1,10733.77
SHIP4565,S201,W109,delayed,2025-05-19,,4,8992.91
SHIP4566,S219,W109,delayed,2025-11-29,2025-12-02,3,14891.08
SHIP4567,S219,W107,delivered,2025-09-20,2025-09-28,5,5986.67
SHIP4568,S209,W104,delayed,2025-11-28,2025-12-07,2,1633.96
SHIP4569,S200,W101,delayed,2025-06-15,2025-06-24,1,18056.64
SHIP4570,S202,W109,delayed,2025-12-28,2025-12-29,1,14823.7
SHIP4571,S208,W104,delivered,2025-04-27,,4,9990.89
SHIP4572,S210,W106,delivered,2025-10-05,2025-10-15,3,11060.74
SHIP4573,S200,W106,delayed,2025-06-27,,3,11548.8
SHIP4574,S218,W104,delayed,2025-07-26,2025-08-03,4,2776.92
SHIP4575,S201,W104,delayed,2025-10-15,2025-10-16,4,3154.72
SHIP4576,S216,W101,delayed,2026-01-09,2026-01-15,5,4909.12
SHIP4577,S213,W105,in_transit,2025-08-21,2025-08-31,5,18295.14
SHIP4578,S208,W105,delivered,2026-04-02,2026-04-04,0,13318.18
SHIP4579,S216,W105,delayed,2026-03-18,2026-03-27,2,12872.49
SHIP4580,S209,W108,delayed,2026-03-15,2026-03-23,1,5192.36
SHIP4581,S209,W106,delayed,2025-11-25,2025-12-02,2,3809.82
SHIP4582,S203,W103,delivered,2025-11-20,2025-11-28,0,1289.87
SHIP4583,S204,W108,delivered,2025-08-07,2025-08-12,5,11839.08
SHIP4584,S211,W107,in_transit,2025-10-10,2025-10-14,4,8155.47
SHIP4585,S205,W103,delivered,2026-01-25,2026-02-01,4,8995.1
SHIP4586,S200,W104,in_transit,2025-10-24,2025-10-30,5,6891.66
SHIP4587,S202,W105,in_transit,2025-12-19,2025-12-28,3,13302.9
SHIP4588,S219,W101,delayed,2026-04-10,2026-04-13,3,9759.7
SHIP4589,S202,W101,delayed,2026-03-25,2026-03-28,3,4958.08
SHIP4590,S205,W104,delivered,2025-04-26,2025-05-06,2,14909.35
SHIP4591,S214,W106,delayed,2025-12-15,2025-12-23,4,3604.18
SHIP4592,S206,W109,delivered,2025-10-05,2025-10-15,4,16836.46
SHIP4593,S219,W101,delayed,2025-08-21,2025-08-24,5,8924.87
SHIP4594,S213,W101,in_transit,2025-12-22,,1,17390.8
SHIP4595,S201,W102,delayed,2025-07-20,2025-07-23,4,11461.09
SHIP4596,S202,W109,in_transit,2026-03-28,2026-03-29,1,11685.48
SHIP4597,S207,W106,delayed,2025-06-03,2025-06-09,4,13689.79
SHIP4598,S202,W107,in_transit,2026-01-27,2026-01-28,5,10180.77
SHIP4599,S211,W104,delayed,2025-12-05,,4,18147.96
SHIP4600,S200,W101,delayed,2025-10-02,2025-10-03,3,1934.93
SHIP4601,S202,W101,delayed,2026-01-24,2026-02-02,2,11459.85
SHIP4602,S201,W105,delivered,2026-03-14,2026-03-23,1,5983.57
SHIP4603,S208,W101,in_transit,2025-08-13,2025-08-16,4,8431.04
SHIP4604,S209,W106,in_transit,2026-04-15,2026-04-23,3,18771.63
SHIP4605,S211,W108,in_transit,2026-03-30,2026-04-04,1,6402.62
SHIP4606,S201,W105,delivered,2025-12-15,2025-12-17,5,14775.83
SHIP4607,S205,W103,in_transit,2026-03-07,2026-03-15,0,5001.15
SHIP4608,S213,W107,delivered,2025-12-04,2025-12-14,0,11906.1
SHIP4609,S215,W106,in_transit,2025-10-20,,2,15856.55
SHIP4610,S202,W104,delivered,2025-05-01,2025-05-05,3,7223.23
SHIP4611,S211,W102,delayed,2026-03-19,,3,18569.66
SHIP4612,S202,W105,delayed,2026-03-31,2026-04-05,2,12494.19
SHIP4613,S204,W101,delivered,2025-10-01,2025-10-04,1,19685.83
SHIP4614,S218,W105,in_transit,2025-09-15,,0,3314.14
SHIP4615,S205,W101,in_transit,2025-11-06,2025-11-08,4,5651.75
SHIP4616,S217,W100,in_transit,2025-11-07,2025-11-12,3,17661.63
SHIP4617,S208,W101,in_transit,2025-11-29,2025-12-08,4,18893.52
SHIP4618,S211,W103,delayed,2025-09-22,,4,3252.66
SHIP4619,S209,W103,delivered,2026-01-08,2026-01-14,3,14417.72
SHIP4620,S208,W104,delivered,2026-02-19,2026-02-22,3,11080.55
SHIP4621,S214,W100,delayed,2025-07-12,2025-07-15,0,16938.72
SHIP4622,S204,W101,delayed,2026-03-18,,5,14390.94
SHIP4623,S213,W101,delivered,2026-03-28,2026-04-02,0,12815.18
SHIP4624,S206,W108,in_transit,2025-11-06,2025-11-13,2,6059.47
SHIP4625,S204,W102,delayed,2026-03-21,2026-03-23,1,19974.48
SHIP4626,S216,W106,delivered,2026-03-19,2026-03-23,4,15164.44
SHIP4627,S216,W107,in_transit,2025-11-24,2025-11-28,4,8274.4
SHIP4628,S217,W102,delivered,2026-02-04,2026-02-08,5,19036.2
SHIP4629,S204,W109,delivered,2025-12-28,2026-01-07,0,17117.18
SHIP4630,S208,W107,in_transit,2025-08-30,2025-09-05,0,13197.13
SHIP4631,S208,W100,in_transit,2025-12-17,2025-12-27,1,4412.94
SHIP4632,S205,W105,in_transit,2025-08-30,,0,12356.55
SHIP4633,S211,W105,in_transit,2025-05-06,2025-05-09,0,19026.67
SHIP4634,S217,W108,delivered,2026-01-11,2026-01-19,2,3151.26
SHIP4635,S217,W103,delayed,2026-03-19,2026-03-20,3,6984.43
SHIP4636,S212,W104,in_transit,2025-05-12,2025-05-13,2,1767.51
SHIP4637,S204,W108,delayed,2025-10-12,2025-10-20,3,16161.58
SHIP4638,S213,W108,delayed,2026-02-17,2026-02-27,2,17312.65
SHIP4639,S209,W108,delivered,2025-10-17,,1,18983.99
SHIP4640,S217,W102,delayed,2025-10-27,2025-11-04,4,5195.9
SHIP4641,S204,W104,delivered,2025-11-12,2025-11-13,2,10785.05
SHIP4642,S204,W102,delivered,2025-10-26,,1,10418.35
SHIP4643,S204,W109,delivered,2025-12-05,,1,11742.23
SHIP4644,S213,W102,delivered,2025-10-29,2025-10-30,5,4815.56
SHIP4645,S214,W108,delivered,2026-01-28,2026-02-06,4,12803.98
SHIP4646,S209,W105,in_transit,2025-09-27,2025-09-28,4,1959.96
SHIP4647,S206,W109,delivered,2025-05-12,2025-05-20,3,11078.36
SHIP4648,S201,W101,in_transit,2025-10-01,2025-10-11,1,16669.42
SHIP4649,S205,W102,delayed,2025-07-23,2025-07-28,3,5386.5
SHIP4650,S203,W107,delayed,2026-03-21,2026-03-25,3,1938.37
SHIP4651,S212,W102,in_transit,2025-06-10,2025-06-20,1,10062.93
SHIP4652,S208,W102,delivered,2026-03-19,2026-03-21,4,16489.53
SHIP4653,S219,W100,in_transit,2026-01-19,,1,2838.17
SHIP4654,S214,W102,delayed,2025-12-13,2025-12-18,5,18301.74
SHIP4655,S210,W107,delivered,2026-01-27,,1,15893.44
SHIP4656,S200,W106,delivered,2025-11-21,,4,2407.6
SHIP4657,S215,W104,delayed,2025-06-04,2025-06-13,1,17592.07
SHIP4658,S204,W101,in_transit,2025-12-15,2025-12-22,3,7980.8
SHIP4659,S200,W108,in_transit,2025-08-04,2025-08-09,4,2490.77
SHIP4660,S215,W108,delayed,2025-10-03,,0,4919.58
SHIP4661,S219,W101,in_transit,2025-12-23,2025-12-31,3,9139.34
SHIP4662,S204,W104,delivered,2025-06-29,2025-07-02,3,9340.01
SHIP4663,S209,W100,in_transit,2025-12-06,,3,1355.56
SHIP4664,S219,W108,in_transit,2025-05-30,2025-05-31,4,11764.13
SHIP4665,S214,W102,in_transit,2026-03-21,,4,10697.62
SHIP4666,S202,W107,delayed,2026-01-17,2026-01-23,0,13164.9
SHIP4667,S206,W103,delivered,2026-01-25,,2,18270.19
SHIP4668,S212,W108,delivered,2025-10-09,2025-10-16,5,8543.97
SHIP4669,S206,W104,delivered,2025-05-31,2025-06-01,1,11092.02
SHIP4670,S206,W100,in_transit,2025-10-24,2025-10-28,1,17446.73
SHIP4671,S213,W105,delayed,2026-04-07,2026-04-13,1,18647.99
SHIP4672,S205,W103,delayed,2025-07-26,,1,2359.92
SHIP4673,S208,W101,delivered,2025-10-30,2025-11-07,2,10556.63
SHIP4674,S204,W106,delivered,2025-11-09,2025-11-15,2,1379.14
SHIP4675,S203,W101,in_transit,2026-03-31,2026-04-04,5,18358.71
SHIP4676,S219,W106,delivered,2025-10-23,2025-11-02,0,9563.84
SHIP4677,S217,W101,delayed,2025-04-30,2025-05-09,5,1221.29
SHIP4678,S210,W103,delayed,2025-06-27,2025-06-29,4,18864.8
SHIP4679,S202,W100,delivered,2025-08-02,2025-08-11,5,10932.72
SHIP4680,S212,W109,delayed,2025-07-11,2025-07-12,5,5212.72
SHIP4681,S211,W105,delayed,2025-11-16,2025-11-21,3,19359.59
SHIP4682,S202,W109,delayed,2025-11-26,,2,13619.93
SHIP4683,S201,W104,delivered,2025-10-11,,0,4244.33
