product_id,product_name,category,brand,cost_price,selling_price,currency,supplier_id,product_status,launch_date,expiry_date,weight,dimensions,reorder_level,last_updated
P1273,Grow,Electronics>Mobile>Accessories,Nike,47165.01,60776.82,INR,S206,discontinued,2024-07-26,,3.85,38x33x4,160,2026-03-28
P1274,Even,Clothing>Men>Topwear,Nike,48658.98,62451.9,INR,S209,inactive,2024-02-13,,4.47,29x31x4,200,2026-02-09
P1275,Worry,Grocery>Dairy>Milk,,10840.46,17450.46,INR,S207,active,2024-03-30,,2.23,36x39x2,160,2026-02-27
P1276,Edge,Clothing>Men>Topwear,,12223.66,34052.37,INR,S201,discontinued,2024-12-16,,4.31,17x20x3,29,2025-09-12
P1277,Base,Grocery>Dairy>Milk,,20579.7,23577.74,INR,S207,inactive,2024-01-11,2026-04-18,1.88,34x27x1,16,2025-05-30
P1278,Simple,Electronics>Mobile>Accessories,,46174.61,15150.15,INR,S208,discontinued,2023-06-07,,4.71,8x8x10,97,2025-05-05
P1279,Learn,Clothing>Men>Topwear,Boat,36547.52,51579.1,INR,S210,inactive,2023-04-22,,0.7,47x49x5,174,2026-02-10
P1280,Cause,Clothing>Men>Topwear,Boat,11555.6,17835.77,INR,S206,active,2025-03-16,2026-09-22,1.96,23x18x1,60,2025-10-08
P1281,Road,Electronics>Mobile>Accessories,Nike,11053.57,20462.88,INR,S205,discontinued,2024-08-06,,2.49,9x43x9,38,2025-08-06
P1282,Former,Grocery>Dairy>Milk,Nike,46498.14,15696.01,INR,S201,active,2025-03-07,,3.54,32x10x3,14,2025-12-17
P1283,Probably,Grocery>Dairy>Milk,Dell,49253.31,28330.72,INR,S201,inactive,2024-10-28,,4.02,19x28x9,51,2025-05-22
P1284,It,Electronics>Mobile>Accessories,Nike,11518.12,68760.42,INR,S206,discontinued,2024-01-12,,1.97,8x18x4,80,2025-11-22
P1285,One,Grocery>Dairy>Milk,Nike,5704.67,15083.3,INR,S207,inactive,2024-02-13,2026-11-17,1.74,50x5x3,64,2025-08-16
P1286,Point,Electronics>Mobile>Accessories,,28024.54,45314.33,INR,S201,inactive,2024-08-22,2026-08-23,4.77,11x23x9,85,2025-12-07
P1287,Issue,Grocery>Dairy>Milk,,17515.36,25361.9,INR,S209,inactive,2023-07-05,,2.86,26x11x4,25,2026-04-04
P1288,Although,Clothing>Men>Topwear,Dell,21326.64,12068.47,INR,S208,active,2024-09-20,2027-03-22,3.96,25x37x2,60,2025-09-23
P1289,Piece,Electronics>Mobile>Accessories,Nike,21168.33,15503.6,INR,S206,inactive,2023-08-25,,1.89,6x14x8,155,2026-02-23
P1290,Force,Grocery>Dairy>Milk,Nike,14032.62,44601.03,INR,S210,discontinued,2023-12-21,,4.13,36x37x1,175,2025-04-23
P1291,Lawyer,Electronics>Mobile>Accessories,,22458.94,60427.9,INR,S203,inactive,2024-03-26,,0.2,31x20x10,42,2025-09-28
P1292,In,Electronics>Mobile>Accessories,Nike,44533.97,18638.4,INR,S204,discontinued,2024-06-05,,0.67,10x27x6,90,2025-11-21
P1293,Choose,Electronics>Mobile>Accessories,Boat,29232.02,35462.3,INR,S201,inactive,2025-04-12,2027-03-24,1.54,7x50x1,170,2025-10-28
P1294,Shoulder,Clothing>Men>Topwear,Boat,9176.09,46651.3,INR,S210,active,2024-09-08,2026-06-17,4.72,21x14x7,54,2025-04-29
P1295,Month,Grocery>Dairy>Milk,Dell,3386.05,52663.81,INR,S209,inactive,2024-11-05,,3.25,10x23x9,144,2025-08-05
P1296,Mean,Electronics>Mobile>Accessories,Boat,718.93,68082.49,INR,S203,inactive,2024-09-26,,1.25,39x16x2,122,2025-09-24
P1297,Mission,Clothing>Men>Topwear,Nike,44341.93,48050.64,INR,S203,discontinued,2023-08-16,2027-01-27,2.33,9x8x2,194,2025-05-15
P1298,Southern,Clothing>Men>Topwear,,28955.1,42625.41,INR,S209,active,2023-06-14,,3.46,29x41x2,104,2025-12-18
P1299,Mother,Clothing>Men>Topwear,,43017.62,6054.03,INR,S203,active,2023-08-14,2026-09-17,2.22,16x11x8,79,2025-09-29
P1300,Technology,Grocery>Dairy>Milk,,34984.68,33905.25,INR,S205,active,2024-10-09,,3.23,28x25x3,29,2025-12-11
P1301,Matter,Clothing>Men>Topwear,,37088.58,14711.75,INR,S203,discontinued,2024-11-17,,0.95,34x23x10,25,2025-09-09
P1302,Left,Grocery>Dairy>Milk,Boat,15843.29,15885.24,INR,S203,discontinued,2023-06-17,,1.39,36x27x2,111,2025-10-29
P1303,Decision,Clothing>Men>Topwear,Nike,39096.62,26893.92,INR,S205,discontinued,2023-09-21,,1.74,30x34x10,68,2025-06-02
P1304,Vote,Clothing>Men>Topwear,Nike,22054.62,24780.27,INR,S205,discontinued,2023-08-07,2026-10-11,3.05,43x50x6,190,2025-10-31
P1305,Plan,Clothing>Men>Topwear,,49353.45,27059.87,INR,S208,active,2024-04-13,,1.1,48x34x1,108,2025-10-04
P1306,Yet,Clothing>Men>Topwear,Nike,16408.28,69003.89,INR,S205,discontinued,2024-09-21,2027-02-21,4.18,30x37x2,113,2025-04-26
P1307,History,Electronics>Mobile>Accessories,Boat,5517.91,3243.97,INR,S204,active,2024-08-31,2026-09-17,0.95,21x41x5,175,2025-08-19
P1308,Billion,Electronics>Mobile>Accessories,Nike,25253.77,1186.32,INR,S209,inactive,2023-08-19,,0.4,14x42x7,152,2025-07-20
P1309,Create,Grocery>Dairy>Milk,Boat,11266.23,61450.95,INR,S203,inactive,2024-02-17,,0.95,45x41x6,191,2026-03-17
P1310,Sell,Clothing>Men>Topwear,Nike,21819.4,40481.71,INR,S202,discontinued,2024-07-12,2026-11-04,2.17,22x38x8,81,2025-11-30
P1311,Money,Grocery>Dairy>Milk,Dell,5910.16,46668.05,INR,S204,active,2024-03-12,2027-03-05,3.48,40x40x8,37,2026-01-24
P1312,Near,Grocery>Dairy>Milk,Boat,15053.27,3424.06,INR,S206,active,2023-11-18,2027-04-02,2.66,43x7x2,163,2025-04-16
P1313,Front,Grocery>Dairy>Milk,,29782.17,46435.77,INR,S206,discontinued,2023-05-26,,1.03,8x23x4,148,2026-02-01
P1314,Government,Electronics>Mobile>Accessories,Nike,20637.55,25473.64,INR,S209,discontinued,2025-02-14,,5.0,26x47x2,34,2025-12-08
P1315,Wife,Electronics>Mobile>Accessories,,19678.04,21742.65,INR,S201,inactive,2025-02-23,,3.21,5x23x6,121,2025-07-29
P1316,Argue,Clothing>Men>Topwear,Dell,47466.17,17787.0,INR,S201,active,2024-06-14,2026-05-13,3.35,18x23x4,112,2025-10-30
P1317,Day,Grocery>Dairy>Milk,Dell,43017.92,46386.31,INR,S208,discontinued,2024-07-18,2026-11-26,2.33,26x24x2,142,2025-04-17
P1318,Order,Clothing>Men>Topwear,Boat,43427.94,44970.48,INR,S206,discontinued,2024-09-29,,1.44,42x16x4,30,2026-03-25
P1319,Range,Clothing>Men>Topwear,Nike,25873.55,17460.97,INR,S207,discontinued,2025-02-28,2026-05-20,2.6,41x8x7,116,2025-06-02
P1320,Simple,Electronics>Mobile>Accessories,Nike,33823.3,1386.8,INR,S203,active,2023-08-31,2026-07-22,3.91,14x48x8,50,2026-02-24
P1321,Also,Clothing>Men>Topwear,Nike,32947.32,42398.02,INR,S207,active,2024-11-25,2026-09-18,2.08,47x26x1,193,2025-05-01
P1322,Friend,Clothing>Men>Topwear,Nike,39697.84,22641.95,INR,S210,discontinued,2024-08-26,,2.05,9x8x2,91,2025-04-21
P1323,Explain,Clothing>Men>Topwear,Dell,20294.12,59716.3,INR,S203,active,2023-08-20,,2.02,32x23x6,53,2025-10-14
P1324,Oil,Electronics>Mobile>Accessories,,12939.28,60254.47,INR,S204,active,2025-03-28,,4.6,45x12x6,123,2025-08-24
P1325,Throw,Electronics>Mobile>Accessories,Boat,37096.5,1137.74,INR,S209,active,2024-03-16,,4.66,7x12x1,11,2025-06-04
P1326,Live,Grocery>Dairy>Milk,Dell,38644.97,46253.87,INR,S203,inactive,2024-01-29,,1.77,50x18x1,145,2025-09-17
P1327,Throughout,Clothing>Men>Topwear,,22362.67,65557.05,INR,S205,inactive,2023-12-18,,2.29,42x7x6,189,2025-11-26
P1328,Exist,Clothing>Men>Topwear,Nike,14676.86,48662.81,INR,S208,discontinued,2024-09-16,2026-12-15,2.6,36x12x10,183,2026-02-06
P1329,Appear,Grocery>Dairy>Milk,Nike,11430.92,42310.96,INR,S205,inactive,2023-05-23,,1.96,18x37x9,75,2025-04-27
P1330,Need,Grocery>Dairy>Milk,Dell,44020.66,12115.29,INR,S205,inactive,2024-11-02,2026-07-10,1.21,30x22x7,92,2025-04-25
P1331,Human,Grocery>Dairy>Milk,Dell,26372.18,27060.26,INR,S203,active,2024-12-10,,1.2,35x13x10,75,2025-07-27
P1332,Standard,Electronics>Mobile>Accessories,Nike,24880.78,14548.42,INR,S208,discontinued,2024-08-10,2027-02-02,0.46,6x48x3,111,2025-09-04
P1333,While,Grocery>Dairy>Milk,Dell,25365.68,61634.46,INR,S202,inactive,2024-03-14,,1.07,16x25x1,107,2025-10-21
P1334,Door,Electronics>Mobile>Accessories,Boat,1436.92,21779.34,INR,S206,inactive,2023-11-26,,1.23,9x23x1,45,2025-09-14
P1335,Reason,Clothing>Men>Topwear,Nike,7897.23,69884.52,INR,S206,inactive,2024-04-11,2026-05-17,3.73,33x18x3,82,2025-11-02
P1336,School,Electronics>Mobile>Accessories,,27194.1,53158.35,INR,S203,active,2024-01-31,,4.49,27x50x2,169,2026-03-29
P1337,Act,Grocery>Dairy>Milk,Boat,21095.52,59814.12,INR,S202,active,2023-06-03,,3.19,30x30x5,50,2025-06-18
P1338,Serious,Electronics>Mobile>Accessories,Nike,16220.5,8449.88,INR,S208,inactive,2024-03-13,2026-06-07,4.89,15x31x5,45,2025-11-09
P1339,Strategy,Electronics>Mobile>Accessories,Nike,18985.71,11932.1,INR,S210,discontinued,2023-06-05,2026-11-09,2.26,48x9x6,78,2025-12-10
P1340,Lose,Clothing>Men>Topwear,,12930.46,11164.81,INR,S210,inactive,2023-07-01,2027-01-15,0.84,12x6x4,56,2025-06-19
P1341,Beautiful,Grocery>Dairy>Milk,Boat,9923.43,24458.7,INR,S202,discontinued,2024-10-27,,3.56,42x43x4,165,2026-04-09
P1342,One,Grocery>Dairy>Milk,Dell,12317.75,28824.23,INR,S203,active,2024-01-16,2026-07-28,0.18,29x46x5,122,2025-07-23
P1343,Rich,Grocery>Dairy>Milk,Boat,23555.53,8775.05,INR,S209,active,2024-09-03,,1.08,46x6x6,42,2025-10-27
P1344,Along,Grocery>Dairy>Milk,Dell,15373.89,55773.6,INR,S207,inactive,2025-01-05,,2.19,31x21x9,74,2026-02-01
P1345,Enjoy,Clothing>Men>Topwear,Boat,9684.59,31679.47,INR,S205,active,2023-05-23,2026-12-18,2.37,50x18x3,15,2025-07-17
P1346,Already,Clothing>Men>Topwear,Dell,30649.08,54220.98,INR,S203,active,2023-06-26,,0.84,28x38x3,27,2026-01-05
P1347,Kind,Electronics>Mobile>Accessories,Boat,7335.72,31696.38,INR,S208,active,2023-09-28,,1.74,9x24x9,39,2025-11-27
P1348,Idea,Clothing>Men>Topwear,,5416.73,32887.96,INR,S202,active,2023-06-24,2026-08-29,2.2,11x42x2,38,2025-05-16
P1349,Product,Clothing>Men>Topwear,Boat,46811.46,24490.44,INR,S206,inactive,2025-02-09,,1.46,14x50x2,179,2026-01-22
P1350,Activity,Clothing>Men>Topwear,Boat,17804.63,66277.87,INR,S207,discontinued,2024-08-05,2027-01-22,4.08,16x12x9,144,2026-02-03
P1351,Challenge,Clothing>Men>Topwear,Nike,14052.51,61700.41,INR,S206,active,2024-02-12,,1.2,17x28x8,65,2026-03-05
P1352,Stuff,Grocery>Dairy>Milk,Dell,14263.22,25581.57,INR,S201,active,2024-02-01,,2.39,41x48x1,136,2026-02-21
P1353,Education,Electronics>Mobile>Accessories,Boat,33395.19,63974.62,INR,S208,inactive,2024-08-11,2026-06-06,1.48,7x27x4,174,2025-04-21
P1354,Miss,Grocery>Dairy>Milk,Boat,42116.31,11109.77,INR,S204,discontinued,2024-06-25,,3.36,17x39x4,46,2025-07-27
P1355,Truth,Grocery>Dairy>Milk,,8206.94,22621.82,INR,S210,discontinued,2024-04-14,,2.18,26x12x10,46,2025-06-21
P1356,Industry,Electronics>Mobile>Accessories,Boat,22612.65,43724.04,INR,S204,discontinued,2023-10-27,2026-07-15,1.48,7x48x4,183,2025-05-31
P1357,Find,Clothing>Men>Topwear,Boat,19087.17,59412.44,INR,S202,active,2024-10-12,2026-10-19,3.16,35x29x1,111,2025-10-07
P1358,Authority,Grocery>Dairy>Milk,Dell,8752.77,53582.21,INR,S201,discontinued,2025-02-22,,0.69,32x28x9,137,2026-04-05
P1359,Scientist,Grocery>Dairy>Milk,Dell,19522.18,20646.69,INR,S206,discontinued,2024-02-12,,1.24,17x47x9,44,2025-09-22
P1360,Mention,Clothing>Men>Topwear,Boat,7573.4,57507.11,INR,S208,inactive,2025-02-07,,3.5,39x15x1,41,2025-10-10
P1361,Discover,Grocery>Dairy>Milk,,4515.24,48162.22,INR,S206,discontinued,2024-01-18,,4.28,24x47x1,51,2025-05-30
P1362,Floor,Clothing>Men>Topwear,Boat,27777.92,8333.49,INR,S209,inactive,2024-08-04,2026-12-08,1.03,23x12x4,135,2025-08-31
P1363,Already,Clothing>Men>Topwear,Dell,31757.02,8705.06,INR,S202,discontinued,2024-05-04,2027-04-03,2.71,18x25x3,189,2025-07-12
P1364,Those,Electronics>Mobile>Accessories,,40902.83,49402.21,INR,S210,discontinued,2023-08-16,2027-02-13,3.84,24x36x3,164,2025-06-29
P1365,Seem,Electronics>Mobile>Accessories,Nike,45827.92,49963.73,INR,S205,active,2024-07-20,,0.98,20x5x7,65,2025-07-21
P1366,Future,Clothing>Men>Topwear,Nike,20017.99,12077.86,INR,S207,discontinued,2025-02-11,,4.43,7x33x2,94,2025-10-05
P1367,Ready,Grocery>Dairy>Milk,,9545.13,50055.11,INR,S205,discontinued,2023-07-28,2026-12-27,0.26,32x17x2,162,2025-08-22
P1368,Factor,Clothing>Men>Topwear,,14450.81,63229.28,INR,S209,active,2024-10-16,,2.23,49x42x8,27,2025-12-07
P1369,Analysis,Electronics>Mobile>Accessories,Dell,49761.57,60205.47,INR,S209,active,2023-07-25,,0.57,44x36x7,143,2025-08-07
P1370,Home,Clothing>Men>Topwear,Nike,28330.63,17779.06,INR,S206,discontinued,2024-03-16,2026-04-23,4.82,21x40x8,118,2025-10-11
P1371,Small,Electronics>Mobile>Accessories,Boat,32139.98,63542.88,INR,S208,active,2024-11-19,2026-11-20,1.6,20x11x1,21,2025-09-12
P1372,Stage,Electronics>Mobile>Accessories,Dell,2258.37,7330.34,INR,S201,discontinued,2024-02-26,,1.38,44x43x5,25,2026-01-29
P1373,Million,Electronics>Mobile>Accessories,Nike,26204.58,41129.94,INR,S206,discontinued,2024-08-04,2026-05-05,3.6,33x10x1,164,2026-01-06
P1374,Design,Grocery>Dairy>Milk,,11198.21,67387.56,INR,S205,active,2023-06-04,2026-06-16,0.16,25x17x3,112,2025-10-13
P1375,Forget,Electronics>Mobile>Accessories,,7272.52,45499.69,INR,S206,discontinued,2023-12-11,,2.04,26x22x2,150,2026-01-15
P1376,Property,Electronics>Mobile>Accessories,Nike,8261.92,28373.84,INR,S203,discontinued,2024-12-14,,4.93,15x21x3,165,2025-07-13
P1377,Cultural,Grocery>Dairy>Milk,Nike,48060.37,48368.75,INR,S203,active,2024-11-24,2026-09-28,3.66,8x33x7,18,2025-12-05
P1378,Maybe,Electronics>Mobile>Accessories,Nike,9890.48,61568.63,INR,S210,active,2024-10-10,,4.78,26x18x6,66,2026-03-02
P1379,Despite,Grocery>Dairy>Milk,Boat,49323.6,42684.8,INR,S210,discontinued,2024-04-23,,4.59,11x33x2,146,2025-08-09
P1380,Follow,Grocery>Dairy>Milk,Boat,39958.25,6694.66,INR,S202,inactive,2024-10-08,,0.59,43x34x5,38,2025-06-06
P1381,Mother,Electronics>Mobile>Accessories,Dell,39587.21,3927.81,INR,S202,inactive,2024-06-21,,4.67,40x33x3,80,2026-04-08
P1382,Guy,Grocery>Dairy>Milk,Dell,45670.0,56833.2,INR,S205,inactive,2025-02-19,,3.05,28x13x10,138,2025-09-17
P1383,Eye,Electronics>Mobile>Accessories,Dell,36170.34,23103.71,INR,S203,active,2024-06-05,2026-10-15,2.41,38x32x8,19,2025-10-18
P1384,Cup,Clothing>Men>Topwear,Boat,1659.5,64435.37,INR,S206,active,2024-04-11,2026-09-03,4.35,14x44x2,71,2026-02-20
P1385,Stop,Electronics>Mobile>Accessories,Dell,28477.39,54911.15,INR,S209,active,2023-04-19,2026-04-20,3.28,16x16x10,91,2025-11-07
P1386,Find,Clothing>Men>Topwear,,15014.71,27612.71,INR,S210,active,2025-03-15,,4.92,16x22x10,37,2025-06-18
P1387,Floor,Electronics>Mobile>Accessories,,42088.13,22803.96,INR,S209,active,2024-01-23,,1.86,24x34x8,145,2025-08-11
P1388,Eat,Grocery>Dairy>Milk,Dell,44393.48,62274.45,INR,S201,inactive,2024-05-09,,1.04,42x31x2,31,2025-12-13
P1389,Apply,Electronics>Mobile>Accessories,,26845.22,41030.38,INR,S201,active,2024-10-13,,1.6,5x40x7,168,2026-04-01
P1390,Get,Electronics>Mobile>Accessories,Nike,10200.62,6955.4,INR,S205,active,2024-01-20,2026-04-17,1.43,18x22x2,179,2025-09-07
P1391,Likely,Grocery>Dairy>Milk,,34795.3,31838.35,INR,S202,discontinued,2024-12-17,,0.29,7x27x9,143,2025-08-21
P1392,Ahead,Clothing>Men>Topwear,Boat,3921.64,14160.01,INR,S205,discontinued,2024-03-21,,1.41,49x24x2,147,2025-12-27
P1393,Them,Electronics>Mobile>Accessories,,13930.57,36160.57,INR,S205,active,2024-08-27,,0.79,49x23x7,176,2025-06-27
P1394,New,Electronics>Mobile>Accessories,Boat,21878.0,23494.6,INR,S206,discontinued,2024-02-20,,2.12,42x14x8,198,2025-11-17
P1395,Area,Electronics>Mobile>Accessories,,33519.18,4332.94,INR,S201,active,2023-07-02,2026-11-27,1.74,39x7x6,54,2025-07-02
P1396,Let,Electronics>Mobile>Accessories,Dell,31329.52,10971.38,INR,S202,discontinued,2024-12-05,,0.85,27x31x5,167,2026-04-15
P1397,Head,Electronics>Mobile>Accessories,,34664.01,9138.78,INR,S205,inactive,2023-06-06,,0.73,42x45x2,10,2025-10-05
P1398,Week,Grocery>Dairy>Milk,,40609.22,24600.39,INR,S203,inactive,2023-05-04,,3.45,36x40x7,170,2025-08-29
P1399,Fine,Electronics>Mobile>Accessories,Dell,10019.7,52401.24,INR,S204,inactive,2024-02-17,2026-07-12,1.89,15x49x6,124,2026-03-14
P1400,Low,Electronics>Mobile>Accessories,Boat,45770.85,28082.82,INR,S204,inactive,2024-07-11,,4.24,39x7x3,104,2025-11-29
P1401,Four,Electronics>Mobile>Accessories,Boat,22449.12,66250.08,INR,S210,inactive,2023-12-21,2026-05-30,4.78,15x38x10,180,2025-05-17
P1402,Whose,Electronics>Mobile>Accessories,Dell,35085.14,48424.64,INR,S202,inactive,2024-12-05,,1.41,24x27x2,93,2025-07-25
P1403,Majority,Grocery>Dairy>Milk,,2868.56,53238.71,INR,S204,discontinued,2023-12-07,,0.42,25x8x8,82,2025-12-03
P1404,Prevent,Grocery>Dairy>Milk,,22015.12,49896.0,INR,S203,active,2024-10-31,,0.26,22x41x4,170,2025-05-03
P1405,Card,Clothing>Men>Topwear,Boat,1284.53,69172.97,INR,S208,inactive,2024-07-18,,4.62,11x29x6,34,2025-07-30
P1406,Create,Grocery>Dairy>Milk,,14207.78,29935.84,INR,S204,inactive,2023-12-04,2027-03-22,3.8,41x37x5,78,2025-08-13
P1407,Myself,Grocery>Dairy>Milk,Boat,25798.62,16479.36,INR,S206,active,2024-12-04,2026-09-25,3.53,9x15x2,102,2025-11-06
P1408,Would,Clothing>Men>Topwear,Dell,31076.07,43681.28,INR,S207,inactive,2023-12-07,2027-01-10,4.15,48x40x9,54,2025-09-05
P1409,Be,Grocery>Dairy>Milk,Nike,2148.32,6102.51,INR,S205,active,2023-09-26,2026-10-11,0.78,44x33x6,95,2025-05-04
P1410,Stuff,Grocery>Dairy>Milk,Boat,39894.54,25388.78,INR,S209,active,2024-08-06,,2.81,40x37x5,142,2025-12-05
P1411,Adult,Electronics>Mobile>Accessories,Dell,14869.77,38775.23,INR,S202,inactive,2024-05-18,,4.93,27x44x2,68,2026-04-10
P1412,Form,Electronics>Mobile>Accessories,Dell,46553.72,55055.99,INR,S210,discontinued,2023-05-22,,0.91,11x26x10,39,2025-08-04
P1413,Thing,Electronics>Mobile>Accessories,,12734.18,36332.14,INR,S204,active,2024-11-08,2027-03-10,4.01,43x44x5,145,2025-06-01
P1414,Prove,Electronics>Mobile>Accessories,Boat,15741.28,17588.69,INR,S205,discontinued,2024-05-22,,1.82,47x11x1,78,2025-04-16
P1415,Medical,Grocery>Dairy>Milk,Dell,23895.52,58675.64,INR,S205,discontinued,2024-06-23,,1.65,25x49x9,186,2025-09-10
P1416,Free,Electronics>Mobile>Accessories,Boat,857.72,59083.81,INR,S208,active,2023-12-30,,4.5,12x16x5,171,2026-02-19
P1417,Race,Electronics>Mobile>Accessories,Nike,1004.91,49384.63,INR,S202,active,2025-03-16,,2.65,49x41x9,200,2025-10-14
P1418,Avoid,Electronics>Mobile>Accessories,Dell,3888.28,29054.52,INR,S207,inactive,2023-07-08,,1.98,48x14x3,158,2025-11-16
P1419,Forward,Grocery>Dairy>Milk,Nike,9213.34,16048.65,INR,S203,discontinued,2023-08-11,2027-01-12,4.85,10x41x3,182,2026-01-15
P1420,Against,Grocery>Dairy>Milk,Nike,28043.14,50759.62,INR,S202,inactive,2023-09-06,2027-04-14,1.77,34x19x6,92,2025-08-07
P1421,Blood,Clothing>Men>Topwear,Dell,12103.02,12591.7,INR,S203,active,2024-12-24,,0.55,38x21x7,53,2025-07-11
P1422,Speech,Clothing>Men>Topwear,Dell,6110.74,65299.11,INR,S205,inactive,2024-08-01,2026-07-12,3.52,28x45x4,95,2026-04-16
P1423,Send,Grocery>Dairy>Milk,Dell,25541.56,41517.61,INR,S205,discontinued,2023-09-15,2027-04-07,1.29,18x41x5,68,2025-12-03
P1424,Apply,Clothing>Men>Topwear,Boat,39093.51,24928.29,INR,S206,active,2024-09-06,,0.56,30x15x5,52,2025-08-17
P1425,Case,Electronics>Mobile>Accessories,,8219.26,15499.83,INR,S210,inactive,2023-07-21,,2.36,20x5x2,58,2025-09-04
P1426,Because,Grocery>Dairy>Milk,Boat,2787.23,34028.22,INR,S210,active,2024-08-13,,4.84,6x6x6,92,2025-07-11
P1427,Cut,Grocery>Dairy>Milk,Boat,22487.24,44991.7,INR,S203,discontinued,2024-01-27,,4.99,43x27x1,75,2025-09-26
P1428,Sea,Clothing>Men>Topwear,Dell,30475.21,4918.9,INR,S202,discontinued,2023-06-26,,3.71,23x28x5,137,2026-02-04
P1429,Information,Electronics>Mobile>Accessories,Boat,2210.4,45635.74,INR,S202,discontinued,2024-11-17,2026-08-13,4.04,28x49x7,56,2026-01-09
P1430,Alone,Electronics>Mobile>Accessories,,6368.88,16795.68,INR,S203,discontinued,2025-01-13,,1.18,38x46x7,187,2026-01-14
P1431,Ability,Clothing>Men>Topwear,Boat,2322.91,26342.35,INR,S202,active,2024-11-23,,0.18,8x46x10,143,2026-01-27
P1432,Sort,Grocery>Dairy>Milk,,47066.85,10176.1,INR,S201,discontinued,2023-12-13,,0.86,28x48x8,172,2025-07-10
P1433,Explain,Electronics>Mobile>Accessories,Dell,180.27,32842.66,INR,S202,discontinued,2025-04-01,,4.79,34x28x7,159,2025-11-11
P1434,Remember,Clothing>Men>Topwear,Dell,21732.92,29706.56,INR,S205,active,2023-05-17,,0.55,20x19x10,89,2025-06-08
P1435,Suddenly,Electronics>Mobile>Accessories,,28522.37,26271.35,INR,S210,discontinued,2023-06-01,,1.86,46x30x3,103,2025-09-06
P1436,Become,Clothing>Men>Topwear,Boat,17225.95,59628.08,INR,S207,active,2025-02-28,2026-08-02,4.62,5x48x4,121,2025-12-22
P1437,Politics,Clothing>Men>Topwear,Boat,37224.33,43983.39,INR,S201,discontinued,2024-03-21,,0.78,9x22x3,19,2026-03-17
P1438,Against,Grocery>Dairy>Milk,Dell,9776.57,23281.59,INR,S204,active,2024-03-28,,2.57,38x44x1,126,2025-04-30
P1439,Sign,Grocery>Dairy>Milk,Dell,35060.82,10604.48,INR,S203,inactive,2024-09-21,,3.3,23x50x3,62,2026-01-19
P1440,What,Electronics>Mobile>Accessories,Nike,5823.48,25806.71,INR,S201,inactive,2024-06-03,,2.14,24x50x9,58,2025-07-03
P1441,Decade,Electronics>Mobile>Accessories,Boat,32164.95,4392.83,INR,S204,active,2024-01-08,,4.82,45x19x4,101,2025-11-14
P1442,Election,Electronics>Mobile>Accessories,,19186.23,54827.62,INR,S203,active,2023-05-12,,1.68,6x6x5,34,2025-07-13
P1443,Half,Clothing>Men>Topwear,Nike,11668.31,42177.05,INR,S202,discontinued,2024-04-26,,3.69,11x47x3,141,2025-11-06
P1444,Kitchen,Electronics>Mobile>Accessories,Dell,15970.62,12170.8,INR,S201,active,2023-07-12,,0.89,21x23x3,13,2026-01-11
P1445,Station,Electronics>Mobile>Accessories,Dell,13490.97,10239.46,INR,S202,active,2024-08-02,,2.45,18x49x10,140,2025-10-26
P1446,Around,Electronics>Mobile>Accessories,Boat,16313.8,36870.77,INR,S208,inactive,2024-05-04,2027-03-25,4.67,43x14x7,63,2026-02-01
P1447,Especially,Electronics>Mobile>Accessories,,44122.26,60464.34,INR,S206,inactive,2024-12-17,,2.19,8x11x1,63,2025-07-28
P1448,Deep,Electronics>Mobile>Accessories,Nike,18279.57,55785.73,INR,S208,active,2024-04-10,2027-01-04,3.24,35x50x4,190,2026-01-26
P1449,Common,Clothing>Men>Topwear,Dell,2362.33,1633.49,INR,S205,active,2024-08-29,2027-01-16,2.43,35x32x9,45,2026-02-08
P1450,Ahead,Electronics>Mobile>Accessories,Dell,21343.72,55093.59,INR,S209,active,2024-04-29,2027-03-11,0.9,14x50x9,36,2025-09-27
P1451,Degree,Electronics>Mobile>Accessories,Boat,29269.56,38258.95,INR,S210,discontinued,2024-12-03,,2.53,8x22x7,74,2026-01-13
P1452,Win,Electronics>Mobile>Accessories,Dell,14771.25,68051.98,INR,S207,discontinued,2023-09-01,,4.03,49x5x6,193,2025-11-28
P1453,Audience,Electronics>Mobile>Accessories,Boat,42128.51,15276.65,INR,S209,inactive,2024-03-09,,4.7,48x40x2,58,2026-03-11
P1454,Reveal,Grocery>Dairy>Milk,Nike,4168.31,40767.74,INR,S210,inactive,2024-12-22,,2.21,42x31x8,62,2026-01-23
P1455,Suddenly,Clothing>Men>Topwear,Nike,46862.47,38146.66,INR,S209,active,2023-06-28,,0.8,39x27x9,128,2025-06-03
P1456,Follow,Grocery>Dairy>Milk,,1480.5,31670.69,INR,S202,inactive,2024-06-25,2026-09-13,1.7,13x6x6,35,2025-04-20
P1457,Hit,Electronics>Mobile>Accessories,Nike,23921.85,4572.64,INR,S202,inactive,2025-03-18,,2.91,8x49x5,135,2025-08-02
P1458,Learn,Grocery>Dairy>Milk,Dell,28706.86,33225.52,INR,S205,inactive,2024-05-17,,0.54,34x37x5,165,2026-01-10
P1459,I,Electronics>Mobile>Accessories,Dell,28216.12,36116.6,INR,S201,discontinued,2025-03-06,,3.77,6x29x9,158,2025-08-17
P1460,Heart,Electronics>Mobile>Accessories,Nike,36812.39,11939.26,INR,S206,discontinued,2024-01-31,,2.97,27x43x1,183,2025-05-06
