inventory_id,product_id,warehouse_id,batch_id,stock_quantity,reserved_quantity,damaged_quantity,last_restock_date,last_updated
I8491,P1269,W108,B73,-10,75,19,2026-03-25,2026-03-14
I8492,P1053,W103,B89,4247,146,30,2025-06-09,2026-03-21
I8493,P1088,W103,B8,-10,51,18,2025-05-21,2025-05-30
I8494,P1275,W103,B37,-10,184,45,2026-02-06,2026-02-06
I8495,P1144,W104,B3,-10,151,18,2025-12-05,2026-01-21
I8496,P1108,W107,B77,-10,90,23,2026-01-23,2025-08-29
I8497,P1159,W105,B19,1855,57,25,2025-08-11,2025-05-27
I8498,P1389,W107,B93,353,197,9,2025-09-23,2026-04-02
I8499,P1360,W106,B23,-10,81,31,2026-01-02,2026-01-09
I8500,P1126,W104,B23,3093,145,19,2025-04-24,2025-08-10
I8501,P1118,W102,B19,2040,134,28,2026-03-21,2025-10-17
I8502,P1080,W100,B71,598,71,47,2025-07-19,2025-09-21
I8503,P1186,W103,B22,-10,136,42,2026-03-11,2026-02-01
I8504,P1398,W100,B15,-10,179,28,2026-03-09,2026-03-30
I8505,P1183,W101,B84,699,6,16,2026-01-25,2026-04-11
I8506,P1229,W108,B57,-10,41,42,2025-06-26,2025-11-15
I8507,P1249,W104,B26,-10,125,44,2025-09-11,2025-07-27
I8508,P1068,W101,B9,-10,34,44,2025-10-03,2025-07-31
I8509,P1423,W108,B8,1131,30,47,2026-04-08,2025-05-23
I8510,P1077,W107,B84,2313,67,6,2026-02-13,2025-09-22
I8511,P1385,W108,B57,-10,88,24,2025-06-21,2025-12-06
I8512,P1327,W102,B62,-10,112,40,2025-07-02,2025-07-17
I8513,P1345,W107,B74,-10,192,39,2025-04-25,2025-08-28
I8514,P1477,W109,B84,-10,139,40,2025-12-02,2026-01-08
I8515,P1257,W101,B68,3737,21,23,2025-08-04,2025-08-02
I8516,P1224,W107,B79,4230,88,27,2026-03-12,2025-06-23
I8517,P1310,W108,B62,4296,40,11,2026-01-20,2025-12-30
I8518,P1266,W100,B65,1229,170,1,2026-01-07,2025-06-28
I8519,P1392,W103,B24,4200,167,43,2025-08-21,2025-07-21
I8520,P1078,W106,B95,2086,175,22,2025-06-03,2025-12-06
I8521,P1261,W100,B20,1647,77,34,2025-08-05,2025-06-19
I8522,P1499,W104,B40,3532,7,17,2025-08-30,2026-03-19
I8523,P1193,W105,B22,-10,178,27,2025-11-03,2026-02-28
I8524,P1063,W107,B12,3764,48,36,2025-11-28,2025-10-21
I8525,P1197,W105,B100,4937,151,49,2026-01-20,2025-10-29
I8526,P1316,W105,B15,-10,75,28,2025-10-23,2025-06-20
I8527,P1016,W105,B70,148,181,33,2025-10-25,2025-05-10
I8528,P1050,W106,B58,-10,19,3,2025-08-04,2025-08-05
I8529,P1350,W107,B9,1160,8,34,2025-08-03,2025-08-16
I8530,P1208,W108,B46,4969,97,18,2025-08-08,2025-04-26
I8531,P1479,W103,B46,2594,151,24,2026-04-05,2025-08-12
I8532,P1358,W102,B28,85,136,43,2025-07-19,2025-11-03
I8533,P1011,W107,B5,-10,78,37,2026-04-15,2025-04-18
I8534,P1406,W106,B95,-10,30,15,2025-12-10,2025-07-27
I8535,P1168,W104,B5,-10,21,9,2026-02-16,2025-09-06
I8536,P1399,W104,B40,-10,44,11,2025-07-02,2026-02-13
I8537,P1319,W101,B76,25,12,38,2025-08-28,2026-01-18
I8538,P1347,W100,B80,2959,13,4,2025-09-03,2026-01-08
I8539,P1478,W103,B29,1874,29,16,2026-01-14,2025-07-23
I8540,P1470,W108,B53,-10,105,9,2026-03-30,2025-11-14
I8541,P1133,W107,B100,4957,76,39,2025-11-18,2025-08-29
I8542,P1181,W102,B22,-10,9,36,2026-03-04,2025-05-26
I8543,P1157,W106,B10,-10,130,11,2025-11-12,2026-01-28
I8544,P1095,W104,B88,-10,90,17,2026-03-16,2025-09-30
I8545,P1370,W101,B96,-10,23,34,2026-03-15,2025-07-22
I8546,P1199,W103,B53,-10,138,20,2025-12-11,2025-08-03
I8547,P1456,W109,B91,-10,172,44,2025-11-10,2025-12-18
I8548,P1493,W106,B35,3128,57,11,2025-10-02,2025-11-16
I8549,P1298,W108,B12,1308,192,14,2025-07-06,2025-12-17
I8550,P1393,W102,B23,4608,150,20,2026-03-31,2025-10-22
I8551,P1026,W109,B86,-10,23,35,2026-03-13,2025-10-20
I8552,P1136,W108,B95,197,23,45,2025-05-24,2025-07-04
I8553,P1305,W106,B42,-10,64,9,2025-04-20,2026-01-19
I8554,P1221,W105,B23,571,48,38,2026-01-02,2025-07-19
I8555,P1071,W100,B89,-10,44,3,2025-05-23,2026-01-23
I8556,P1202,W107,B5,-10,176,38,2026-01-23,2025-08-27
I8557,P1233,W100,B74,2492,80,24,2025-11-26,2025-06-07
I8558,P1356,W100,B94,-10,195,30,2025-11-08,2025-07-03
I8559,P1315,W102,B26,-10,58,45,2025-12-27,2025-11-02
I8560,P1057,W100,B41,-10,17,47,2026-03-07,2025-06-29
I8561,P1348,W107,B45,583,160,33,2026-03-06,2026-02-10
I8562,P1306,W106,B13,3377,172,36,2025-08-28,2026-04-04
I8563,P1080,W103,B43,3066,151,47,2025-07-08,2025-09-01
I8564,P1253,W108,B31,-10,87,13,2026-01-05,2026-04-09
I8565,P1315,W107,B21,3602,105,8,2025-12-16,2025-12-23
I8566,P1159,W105,B73,154,189,24,2025-12-14,2025-11-27
I8567,P1236,W102,B26,-10,181,22,2025-07-02,2025-11-01
I8568,P1207,W100,B56,1848,109,22,2026-01-12,2026-03-01
I8569,P1099,W106,B31,2555,77,38,2025-06-22,2025-12-04
I8570,P1161,W100,B40,-10,65,11,2025-04-17,2025-08-04
I8571,P1006,W102,B34,1767,159,26,2025-09-06,2025-07-14
I8572,P1187,W104,B76,-10,98,12,2025-10-01,2025-11-02
I8573,P1495,W108,B23,311,55,36,2026-02-08,2026-01-21
I8574,P1283,W109,B17,-10,68,32,2025-09-07,2026-01-09
I8575,P1150,W106,B53,-14,16,49,2025-08-10,2026-02-15
I8576,P1177,W107,B3,4895,35,46,2025-04-17,2025-08-20
I8577,P1115,W104,B2,-10,144,34,2025-11-02,2025-10-22
I8578,P1131,W104,B30,-10,195,24,2025-11-08,2025-12-08
I8579,P1375,W102,B13,-10,47,6,2026-02-18,2025-10-22
I8580,P1288,W103,B47,-10,43,12,2025-09-01,2025-08-08
I8581,P1125,W108,B7,846,98,39,2025-12-07,2026-01-22
I8582,P1040,W107,B87,851,121,46,2025-06-27,2025-06-03
I8583,P1446,W102,B79,4780,43,24,2025-05-19,2025-05-15
I8584,P1111,W103,B93,-10,20,14,2026-03-12,2026-01-10
I8585,P1040,W104,B93,4104,117,42,2026-04-16,2025-05-25
I8586,P1441,W105,B18,-10,23,18,2025-12-21,2025-11-17
I8587,P1227,W109,B31,493,89,8,2025-12-26,2025-04-25
I8588,P1356,W105,B93,-10,41,49,2025-10-28,2026-02-18
I8589,P1346,W106,B82,2400,158,40,2025-08-14,2025-05-14
I8590,P1286,W103,B1,4350,168,25,2026-03-03,2025-06-06
I8591,P1200,W103,B79,2922,65,40,2025-06-28,2026-01-11
I8592,P1017,W106,B64,4285,181,23,2026-03-01,2025-10-25
I8593,P1328,W109,B15,-10,173,25,2025-08-18,2025-08-06
I8594,P1242,W100,B83,-10,21,29,2025-05-05,2025-04-24
I8595,P1092,W108,B15,4936,103,36,2025-12-15,2025-09-27
I8596,P1324,W106,B17,1097,132,1,2026-02-25,2025-12-12
I8597,P1003,W107,B46,-10,164,36,2025-11-29,2025-07-05
I8598,P1182,W101,B24,-10,122,21,2025-08-24,2025-12-23
I8599,P1333,W106,B34,2260,53,38,2025-10-03,2026-02-06
I8600,P1433,W103,B36,-10,83,47,2025-08-17,2025-06-25
I8601,P1028,W105,B97,1990,180,50,2025-10-26,2025-06-05
I8602,P1028,W108,B58,3116,153,21,2025-08-30,2025-06-17
I8603,P1018,W108,B38,1591,114,46,2025-11-23,2025-04-16
I8604,P1249,W100,B6,-10,22,31,2025-12-13,2025-07-28
I8605,P1480,W103,B30,3450,38,13,2025-05-25,2025-08-16
I8606,P1097,W100,B80,930,61,20,2025-08-08,2025-12-10
I8607,P1147,W101,B79,1575,32,41,2025-06-26,2025-06-12
I8608,P1221,W105,B93,232,108,19,2025-12-27,2025-09-02
I8609,P1051,W107,B65,-10,185,50,2025-08-09,2025-07-06
I8610,P1076,W101,B79,4153,176,34,2026-04-05,2025-05-15
I8611,P1214,W104,B16,2144,70,44,2025-08-20,2025-05-07
I8612,P1300,W103,B49,179,140,48,2025-07-01,2025-05-25
I8613,P1164,W102,B53,-10,53,11,2025-06-07,2025-11-28
I8614,P1056,W108,B16,3198,177,35,2025-10-20,2025-04-27
I8615,P1171,W109,B62,4951,60,31,2025-04-24,2026-01-06
I8616,P1115,W109,B99,-10,112,23,2025-12-08,2025-11-18
I8617,P1145,W100,B78,3701,165,42,2025-07-05,2026-01-13
I8618,P1360,W104,B46,-10,157,3,2026-03-13,2025-04-26
I8619,P1385,W107,B13,-10,89,20,2025-11-14,2025-09-05
I8620,P1446,W105,B68,478,7,40,2025-09-16,2025-12-18
I8621,P1246,W108,B17,2356,46,28,2025-10-29,2025-06-15
I8622,P1017,W101,B56,-10,200,7,2026-04-07,2026-03-28
I8623,P1278,W104,B66,2966,84,26,2025-12-23,2026-03-12
I8624,P1208,W108,B55,2652,185,12,2025-05-05,2026-02-11
I8625,P1399,W102,B9,3996,198,17,2025-10-22,2025-06-10
I8626,P1009,W106,B34,3923,150,37,2025-08-20,2025-08-05
I8627,P1014,W103,B56,4914,194,40,2026-03-13,2026-04-07
I8628,P1085,W105,B15,-10,34,23,2026-03-11,2025-05-26
I8629,P1433,W100,B91,4567,187,1,2025-06-26,2025-10-07
I8630,P1007,W104,B45,-10,176,32,2025-11-03,2025-09-27
I8631,P1179,W107,B85,26,44,2,2025-05-07,2026-02-22
I8632,P1471,W103,B65,-10,200,40,2026-03-13,2025-09-18
I8633,P1341,W109,B18,-10,101,7,2025-07-08,2025-09-22
I8634,P1138,W108,B86,-10,169,20,2025-09-15,2025-07-31
I8635,P1442,W101,B92,-10,162,34,2025-08-26,2025-09-01
I8636,P1253,W107,B50,-10,61,29,2025-07-04,2026-01-25
I8637,P1394,W107,B43,-10,63,32,2025-11-18,2025-08-12
I8638,P1499,W108,B59,2343,115,16,2025-06-02,2026-02-03
I8639,P1085,W100,B17,-10,105,1,2026-01-12,2025-05-08
I8640,P1252,W103,B89,2606,41,41,2025-10-21,2026-01-28
I8641,P1185,W107,B97,1563,74,18,2025-11-12,2025-11-21
I8642,P1432,W102,B53,556,108,50,2025-11-03,2025-06-22
I8643,P1172,W106,B46,-10,22,13,2026-03-08,2025-05-11
I8644,P1246,W109,B49,-10,104,45,2025-11-17,2026-03-17
I8645,P1000,W101,B4,1060,160,26,2026-01-13,2025-04-16
I8646,P1128,W100,B38,-10,120,1,2025-08-12,2025-05-02
I8647,P1485,W105,B35,-10,186,47,2025-05-13,2025-05-18
I8648,P1437,W101,B56,-10,180,28,2025-10-04,2025-08-11
I8649,P1288,W105,B50,-10,32,12,2026-01-13,2026-02-02
I8650,P1317,W106,B50,4001,44,10,2026-01-16,2025-12-04
I8651,P1359,W107,B2,3305,22,23,2026-01-03,2026-03-05
I8652,P1151,W106,B95,-10,144,49,2025-07-12,2025-11-13
I8653,P1368,W104,B88,-10,74,21,2026-03-18,2025-08-16
I8654,P1448,W107,B83,-10,34,24,2026-01-22,2025-08-24
I8655,P1047,W103,B92,1791,192,36,2026-02-13,2026-03-14
I8656,P1176,W104,B86,-10,31,43,2025-12-06,2025-11-30
I8657,P1241,W106,B27,381,7,1,2025-07-08,2025-07-24
I8658,P1349,W101,B74,-10,19,32,2025-06-03,2026-03-11
I8659,P1419,W108,B63,4095,61,24,2025-08-19,2026-03-06
I8660,P1267,W104,B59,4321,34,33,2025-10-30,2025-11-28
I8661,P1363,W106,B88,2796,148,42,2026-01-01,2025-07-10
I8662,P1290,W109,B47,-10,114,13,2026-03-09,2025-09-07
I8663,P1454,W104,B20,-10,21,29,2025-07-20,2025-12-17
I8664,P1477,W105,B80,-10,57,37,2025-05-11,2025-09-15
I8665,P1498,W102,B83,917,121,15,2025-11-12,2025-05-07
I8666,P1409,W108,B59,3072,118,2,2025-08-02,2025-09-10
I8667,P1020,W104,B32,-10,40,3,2026-02-15,2026-03-25
I8668,P1050,W101,B53,-10,165,46,2026-02-03,2025-09-26
I8669,P1164,W106,B33,3426,177,16,2025-04-25,2026-03-20
I8670,P1373,W100,B96,-10,191,39,2026-01-05,2025-12-28
I8671,P1367,W106,B69,1195,94,36,2026-01-16,2025-10-21
I8672,P1147,W102,B93,-10,178,46,2025-11-28,2026-03-10
I8673,P1428,W105,B39,1722,176,49,2025-06-10,2025-08-02
I8674,P1059,W103,B47,-10,17,38,2025-07-31,2025-04-24
I8675,P1242,W102,B78,-10,29,11,2026-03-23,2025-09-29
I8676,P1489,W100,B89,3595,84,43,2025-07-21,2025-10-05
I8677,P1120,W102,B90,3367,58,36,2025-05-13,2026-02-20
I8678,P1040,W107,B11,3971,196,43,2026-02-04,2025-12-07
I8679,P1152,W109,B51,-10,20,46,2025-09-23,2025-11-14
I8680,P1247,W101,B42,-10,194,31,2026-03-18,2025-06-13
I8681,P1199,W106,B78,-10,120,39,2025-12-06,2025-05-20
I8682,P1113,W100,B49,-10,90,30,2025-12-30,2025-04-23
I8683,P1418,W106,B60,-10,15,50,2025-11-20,2025-11-07
I8684,P1228,W108,B67,1598,8,11,2025-08-16,2025-05-16
I8685,P1076,W108,B78,3123,40,44,2025-04-23,2026-01-18
I8686,P1067,W104,B60,-10,44,13,2026-03-30,2026-02-08
I8687,P1111,W106,B54,4397,162,5,2025-10-19,2025-06-11
I8688,P1454,W102,B38,1307,175,13,2025-08-09,2025-10-06
I8689,P1040,W104,B5,-10,16,15,2025-08-11,2025-09-14
I8690,P1434,W102,B62,3946,159,28,2026-01-01,2026-01-12
I8691,P1269,W109,B49,2601,174,21,2026-01-19,2025-05-31
I8692,P1085,W102,B96,2789,148,1,2026-02-01,2025-04-16
I8693,P1366,W100,B19,-10,22,27,2025-12-16,2025-08-23
I8694,P1012,W106,B70,2879,189,5,2026-01-07,2026-03-17
I8695,P1003,W109,B29,2099,124,9,2025-09-15,2026-03-06
I8696,P1258,W108,B37,601,124,37,2025-08-05,2025-08-07
I8697,P1020,W108,B76,2872,144,37,2025-09-14,2025-12-19
I8698,P1253,W109,B66,-10,38,50,2026-03-16,2025-05-16
I8699,P1499,W109,B29,-10,151,29,2025-07-13,2026-04-09
I8700,P1416,W105,B78,-10,140,45,2025-07-17,2025-12-31
I8701,P1258,W100,B91,-10,179,17,2026-03-22,2025-07-13
I8702,P1349,W109,B40,1840,45,5,2025-05-11,2025-09-07
I8703,P1378,W104,B4,-10,54,22,2025-07-12,2025-05-31
I8704,P1277,W109,B46,1689,173,30,2025-09-04,2026-01-16
I8705,P1047,W107,B45,3168,75,50,2026-02-19,2026-04-10
I8706,P1435,W100,B27,-10,52,32,2025-05-22,2025-05-15
I8707,P1135,W103,B20,-10,125,30,2025-08-29,2026-04-12
I8708,P1288,W109,B56,4674,36,10,2025-07-30,2026-02-26
I8709,P1455,W103,B43,-10,95,15,2025-07-31,2025-09-03
I8710,P1478,W105,B78,1252,142,40,2025-08-19,2025-08-09
I8711,P1499,W107,B71,-10,144,6,2025-05-20,2025-08-19
I8712,P1260,W100,B78,335,142,45,2025-08-30,2025-07-02
I8713,P1226,W101,B60,4363,60,47,2026-01-08,2025-08-04
I8714,P1446,W101,B61,-10,42,1,2025-10-07,2025-05-02
I8715,P1343,W101,B97,3286,65,35,2025-07-11,2025-08-05
I8716,P1464,W109,B37,2116,172,6,2026-03-25,2025-08-28
I8717,P1471,W106,B26,2783,8,8,2025-05-01,2025-09-03
I8718,P1196,W108,B57,-10,111,20,2026-01-01,2026-02-09
I8719,P1019,W106,B61,-10,96,46,2026-02-20,2025-09-07
I8720,P1137,W106,B12,3267,165,16,2025-08-23,2025-04-17
I8721,P1114,W100,B56,2996,122,38,2026-02-10,2025-10-21
I8722,P1463,W107,B16,384,113,26,2026-01-10,2026-02-26
I8723,P1373,W101,B73,-10,125,19,2025-07-05,2025-06-04
I8724,P1260,W102,B13,-10,138,47,2025-05-01,2025-07-01
I8725,P1372,W106,B90,-10,44,37,2025-11-02,2026-01-06
I8726,P1369,W103,B48,3870,14,13,2025-09-27,2025-10-05
I8727,P1343,W102,B91,1331,143,1,2025-07-10,2026-03-14
I8728,P1037,W101,B27,-10,84,15,2026-01-23,2025-05-26
I8729,P1447,W105,B25,-10,96,31,2025-08-22,2025-12-27
I8730,P1037,W100,B78,-10,23,10,2025-06-11,2025-08-15
I8731,P1399,W109,B43,2854,94,28,2025-10-22,2025-11-14
I8732,P1452,W109,B60,-10,147,3,2025-10-09,2025-11-08
I8733,P1166,W106,B55,1651,23,16,2025-05-09,2025-10-08
I8734,P1002,W107,B26,-10,186,32,2025-05-24,2026-03-11
I8735,P1399,W108,B23,4203,99,27,2026-04-08,2026-04-09
I8736,P1186,W104,B57,2445,146,20,2025-09-15,2025-07-19
I8737,P1300,W103,B35,-10,20,37,2025-10-18,2025-06-25
I8738,P1019,W101,B69,-10,24,20,2025-06-15,2025-11-02
I8739,P1204,W101,B43,235,190,3,2025-06-19,2026-04-14
I8740,P1123,W109,B92,-10,60,47,2025-11-01,2026-03-04
I8741,P1494,W100,B90,-10,10,45,2025-10-02,2025-09-27
I8742,P1281,W104,B97,2400,13,39,2025-10-28,2025-07-24
I8743,P1247,W108,B18,2453,190,24,2026-03-13,2025-08-10
I8744,P1442,W100,B94,4350,85,33,2026-03-13,2025-09-07
I8745,P1312,W107,B21,397,94,13,2025-09-24,2025-06-18
I8746,P1190,W108,B79,-10,23,44,2025-10-21,2025-08-05
I8747,P1015,W103,B24,1876,174,43,2026-04-09,2026-03-05
I8748,P1018,W109,B66,-10,183,0,2025-10-27,2026-04-05
I8749,P1215,W103,B36,3910,54,15,2025-12-16,2025-08-20
I8750,P1356,W103,B17,-10,200,4,2025-11-20,2025-12-29
I8751,P1207,W103,B70,-10,145,30,2025-09-25,2025-07-16
I8752,P1156,W105,B88,2133,126,43,2025-10-12,2026-03-16
I8753,P1429,W101,B65,-6,81,19,2025-12-14,2025-12-20
I8754,P1197,W101,B82,-10,36,49,2026-03-30,2025-06-19
I8755,P1254,W103,B25,-10,150,29,2025-12-13,2025-05-04
I8756,P1017,W109,B21,-10,136,26,2026-02-23,2025-09-22
I8757,P1153,W108,B11,-10,181,25,2026-01-18,2025-11-04
I8758,P1461,W105,B5,2912,17,43,2025-07-02,2025-08-25
I8759,P1118,W109,B11,-10,41,16,2026-03-08,2025-09-28
I8760,P1205,W105,B34,3832,86,42,2026-03-03,2025-12-23
I8761,P1263,W109,B59,-10,59,39,2026-01-22,2026-03-15
I8762,P1402,W101,B80,2327,55,42,2025-07-17,2025-11-26
I8763,P1069,W108,B42,-10,141,49,2025-07-17,2025-09-07
I8764,P1252,W100,B84,817,166,50,2025-08-26,2025-09-12
I8765,P1297,W102,B40,1759,63,37,2025-08-14,2025-07-01
I8766,P1478,W105,B68,-10,3,15,2025-08-25,2026-02-08
I8767,P1301,W108,B76,3534,29,33,2025-08-04,2026-04-16
I8768,P1253,W100,B26,-10,152,23,2025-09-17,2025-07-18
I8769,P1268,W109,B67,-10,101,35,2026-04-16,2025-08-07
I8770,P1315,W104,B49,-10,127,9,2025-12-11,2026-02-14
I8771,P1162,W101,B87,1475,109,16,2025-06-20,2025-09-26
I8772,P1338,W100,B53,3398,124,11,2025-06-23,2026-03-30
I8773,P1370,W102,B37,4309,80,40,2025-08-04,2025-05-20
I8774,P1302,W104,B72,-10,125,46,2025-10-26,2026-01-18
I8775,P1160,W100,B62,-10,111,47,2025-09-09,2025-07-07
I8776,P1352,W102,B91,-10,46,2,2025-09-12,2026-04-13
I8777,P1124,W101,B99,-10,108,6,2025-06-28,2025-04-26
I8778,P1472,W107,B6,-10,78,31,2025-10-16,2025-04-28
I8779,P1077,W106,B67,-10,141,36,2025-06-17,2026-03-11
I8780,P1478,W105,B10,-10,57,29,2025-04-19,2025-07-19
I8781,P1073,W100,B25,-10,48,23,2026-01-12,2026-03-12
I8782,P1472,W106,B90,2874,167,23,2025-06-02,2025-04-28
I8783,P1297,W102,B76,-10,116,43,2026-04-02,2025-06-18
I8784,P1118,W106,B40,4168,68,34,2025-04-17,2026-01-25
I8785,P1185,W101,B28,1751,138,11,2025-09-01,2026-03-25
I8786,P1412,W109,B56,-10,181,35,2025-07-30,2025-09-30
I8787,P1431,W101,B41,4222,150,14,2025-06-21,2025-06-11
I8788,P1185,W109,B20,52,62,3,2025-06-12,2025-08-31
I8789,P1105,W101,B45,-10,87,18,2025-07-04,2025-07-29
I8790,P1141,W102,B73,4255,33,24,2025-11-14,2025-09-09
I8791,P1426,W107,B53,2975,188,6,2025-09-11,2026-03-15
I8792,P1183,W107,B83,-10,19,35,2025-12-20,2025-09-17
I8793,P1379,W106,B9,-10,109,5,2026-03-06,2025-08-29
I8794,P1005,W109,B75,4713,117,16,2025-09-01,2025-07-04
I8795,P1121,W105,B87,-10,125,32,2025-12-14,2025-07-28
I8796,P1287,W108,B53,-10,168,26,2025-12-20,2025-05-11
I8797,P1013,W103,B71,2434,37,29,2026-04-12,2026-04-03
I8798,P1340,W108,B62,-10,31,50,2025-10-12,2025-09-14
I8799,P1054,W105,B81,-10,190,17,2025-05-20,2025-08-20
I8800,P1062,W101,B17,2490,175,19,2025-10-18,2025-06-10
I8801,P1340,W106,B100,560,143,14,2026-03-30,2025-04-21
I8802,P1177,W105,B96,-10,157,29,2025-05-28,2025-12-24
I8803,P1406,W107,B38,136,148,3,2026-02-10,2025-04-28
I8804,P1417,W104,B43,2217,58,8,2025-06-18,2026-03-30
I8805,P1323,W108,B93,-10,123,26,2025-05-10,2025-05-24
I8806,P1287,W102,B45,3438,153,50,2025-07-04,2025-09-22
I8807,P1365,W106,B41,3605,131,20,2025-04-17,2026-03-09
I8808,P1317,W100,B59,134,156,17,2026-01-04,2026-01-23
I8809,P1448,W105,B52,-10,147,11,2025-08-09,2025-09-17
I8810,P1347,W104,B54,-10,19,49,2025-11-08,2025-05-19
I8811,P1051,W108,B31,-10,23,48,2025-07-30,2025-08-09
I8812,P1480,W101,B25,643,149,0,2025-08-03,2026-01-09
I8813,P1446,W103,B48,-10,65,18,2025-05-09,2025-09-27
I8814,P1161,W106,B42,3079,26,20,2025-11-09,2025-05-03
I8815,P1392,W100,B67,2531,48,4,2025-12-26,2025-12-12
I8816,P1468,W102,B31,1148,40,14,2025-12-26,2025-07-04
I8817,P1314,W108,B36,-10,23,10,2025-09-23,2025-09-03
I8818,P1330,W101,B17,-10,90,26,2026-04-05,2026-04-11
I8819,P1090,W107,B86,1259,32,40,2026-04-04,2026-03-13
I8820,P1297,W102,B20,-10,71,23,2025-08-11,2025-08-07
I8821,P1384,W106,B34,3377,26,12,2025-08-05,2025-11-04
I8822,P1428,W106,B90,-10,68,17,2025-10-05,2025-12-27
I8823,P1452,W101,B32,721,21,0,2026-03-16,2025-07-22
I8824,P1457,W100,B82,-10,110,23,2025-06-03,2025-08-27
I8825,P1473,W109,B66,4212,84,1,2025-07-03,2025-11-01
I8826,P1353,W108,B98,3715,171,27,2025-12-03,2025-10-03
I8827,P1337,W105,B33,2463,60,42,2025-05-02,2025-06-05
I8828,P1247,W106,B3,1426,131,20,2025-10-19,2025-09-04
I8829,P1267,W106,B19,-10,42,5,2025-04-24,2025-07-23
I8830,P1338,W104,B3,1047,192,48,2026-01-28,2025-09-30
I8831,P1291,W105,B38,2914,20,38,2025-05-12,2025-04-21
I8832,P1335,W108,B58,1479,186,0,2025-07-25,2025-04-19
I8833,P1123,W109,B7,524,189,2,2026-03-19,2026-03-26
I8834,P1350,W109,B42,3060,74,2,2025-12-10,2025-12-10
I8835,P1359,W107,B80,4927,156,44,2025-07-08,2025-07-23
I8836,P1281,W104,B35,-10,127,23,2025-10-28,2026-02-15
I8837,P1039,W107,B69,-10,171,44,2026-03-20,2026-01-21
I8838,P1471,W107,B70,1159,41,34,2025-05-05,2026-01-23
I8839,P1154,W107,B25,4990,155,9,2025-06-25,2025-04-17
I8840,P1007,W104,B29,3369,67,36,2025-05-20,2025-06-14
I8841,P1202,W104,B57,3321,14,18,2025-07-22,2026-03-15
I8842,P1394,W109,B95,-10,70,22,2026-03-20,2026-02-16
I8843,P1331,W105,B69,2446,103,39,2026-03-23,2025-05-28
I8844,P1236,W100,B25,2456,200,33,2025-06-30,2025-07-09
I8845,P1425,W103,B53,-10,188,36,2026-02-18,2026-01-20
I8846,P1147,W109,B99,3461,40,49,2025-12-15,2025-04-20
I8847,P1334,W104,B7,4470,161,38,2025-11-09,2025-04-25
I8848,P1310,W109,B35,-10,160,33,2025-09-17,2025-08-15
I8849,P1291,W101,B11,4542,66,18,2025-09-22,2026-03-02
I8850,P1358,W103,B82,278,80,0,2025-10-08,2026-01-17
I8851,P1083,W109,B71,-10,62,23,2025-07-04,2025-12-21
I8852,P1229,W106,B56,4971,133,13,2025-12-01,2026-01-05
I8853,P1028,W106,B51,-10,13,36,2025-11-14,2025-05-29
I8854,P1216,W105,B47,1583,115,11,2025-06-23,2025-08-20
I8855,P1157,W103,B12,899,108,36,2026-04-16,2026-03-08
I8856,P1425,W102,B95,-10,187,24,2025-09-11,2025-08-09
I8857,P1449,W109,B53,89,25,7,2025-10-13,2025-11-25
I8858,P1294,W106,B99,-10,197,44,2025-10-28,2025-09-05
I8859,P1471,W100,B2,3873,3,41,2025-05-09,2025-08-10
I8860,P1485,W108,B77,-10,198,16,2026-01-23,2025-11-11
I8861,P1229,W104,B68,1466,50,1,2026-02-15,2025-07-16
I8862,P1007,W109,B73,-10,154,18,2025-10-19,2025-11-22
I8863,P1266,W102,B36,526,168,46,2025-11-23,2025-12-02
I8864,P1111,W101,B27,-10,94,46,2025-05-04,2026-02-19
I8865,P1217,W106,B5,-10,61,20,2026-04-04,2025-12-24
I8866,P1201,W108,B100,496,53,27,2026-03-19,2025-12-09
I8867,P1044,W105,B86,-10,118,15,2025-05-05,2025-06-14
I8868,P1201,W108,B73,1228,81,13,2025-09-16,2025-11-26
I8869,P1315,W108,B86,-10,152,21,2026-04-01,2025-10-07
I8870,P1397,W101,B20,-10,56,16,2025-05-04,2025-11-07
I8871,P1426,W104,B75,-10,189,17,2025-05-16,2025-05-10
I8872,P1175,W108,B49,-10,127,16,2025-11-20,2025-08-14
I8873,P1487,W104,B38,4230,24,45,2025-11-09,2025-12-05
I8874,P1464,W107,B16,1819,80,13,2025-07-29,2026-03-01
I8875,P1472,W109,B99,3391,151,44,2025-06-03,2025-11-15
I8876,P1071,W102,B66,704,83,36,2025-11-12,2026-03-04
I8877,P1180,W106,B32,4738,92,49,2026-02-14,2026-02-19
I8878,P1292,W105,B11,-10,68,30,2026-04-05,2026-02-18
I8879,P1269,W109,B53,3921,37,40,2025-09-21,2025-09-10
I8880,P1368,W101,B100,2482,115,15,2026-02-17,2026-02-23
I8881,P1079,W104,B18,-10,143,47,2025-09-01,2026-01-21
I8882,P1288,W109,B97,-10,151,27,2025-06-10,2026-02-12
I8883,P1458,W107,B74,1923,16,21,2025-06-18,2026-02-27
I8884,P1310,W101,B43,-10,114,13,2025-07-05,2025-05-11
I8885,P1026,W103,B13,-10,35,11,2025-11-24,2025-07-25
I8886,P1083,W104,B81,4240,50,44,2025-12-19,2025-08-14
I8887,P1457,W103,B48,-10,83,33,2026-01-27,2025-05-26
I8888,P1198,W108,B42,-10,185,7,2025-06-10,2026-04-07
I8889,P1300,W104,B29,-10,108,25,2025-09-02,2025-05-13
